date,retweets,favorites,finBERT,finBERT_min,finBERT_max,buzz,sent12,sent26,adjclose,volume,EMA12,EMA26
2018-09-24,2125,3706,-0.03867535959036142,-0.923695,0.9102167999999999,-0.18973112401138073,-0.058138743119296434,-0.03351053634889889,282.2935485839844,53409600,281.02272874358346,279.16088558431727
2018-09-25,2208,3964,-0.09438751082758619,-0.93143594,0.89168656,-0.15949776277269745,-0.06371547661287948,-0.03411627738848782,282.0316467285156,44370000,281.17794689511146,279.3735345579616
2018-09-26,1907,3158,-0.11781713741250004,-0.91530323,0.8104687,-0.2576453606941707,-0.07203880904359033,-0.034949121766836205,281.187744140625,79739700,281.179454163652,279.50792045297374
2018-09-27,1964,3762,-0.08284603927999998,-0.9256868,0.9179860000000001,-0.19904051676816004,-0.07370145984919182,-0.035425708010748284,281.97344970703125,59249500,281.30160732417187,279.69055224957054
2018-09-28,1438,2399,-0.1644640451935484,-0.92913026,0.90259236,-0.3665209255067897,-0.08766493451755437,-0.03670967156480599,282.00250244140625,70091400,281.4094373422079,279.86180781933615
2018-10-01,2258,4115,0.021488370464788745,-0.89254624,0.82067704,-0.14167692520971992,-0.04894300624275802,-0.035445580402723637,282.9822998046875,62078900,281.6514161825894,280.0929553738066
2018-10-02,2129,3804,-0.015943040437499993,-0.9513593000000001,0.8815325999999999,-0.18068771390479513,-0.043866088426564476,-0.03525152527869156,282.8173522949219,47258200,281.8307909691021,280.2947625531485
2018-10-03,1487,2792,-0.045830737249999996,-0.92412657,0.90064895,-0.32733281504491873,-0.0441683420917084,-0.03535679106945085,282.97259521484375,64694600,282.00645316075463,280.49312052808887
2018-10-04,1826,3645,-0.009419033230769227,-0.9483377000000001,0.88511765,-0.22164904203462407,-0.038822294574640835,-0.03509870392677741,280.7608947753906,111545900,281.8148287937756,280.5129556575186
2018-10-05,1357,2316,-0.18243707223611116,-0.93650925,0.8758824000000001,-0.381061310384045,-0.060916875753328575,-0.03656475734279068,279.1894836425781,105951700,281.4109295397452,280.41492069344895
2018-10-08,3199,6012,-0.029469435876712333,-0.823651,0.7021588000000001,0.10994266187351513,-0.06106051478701168,-0.03731024607143829,279.1894836425781,87742200,281.06916863248875,280.32414757856964
